ingreso,carrera,idalumno,sexo,semestre,materias_cargadas,reprobadas,promedio,por_cursar,periodo
2023,Sistemas,23170068,H,1,6,2,64.88,41,2023-1
2023,Sistemas,23170068,H,2,5,0,85.20,36,2024-0
2023,Sistemas,23170068,H,3,5,0,89.00,31,2024-1
2023,Sistemas,23170069,H,1,6,2,66.50,41,2023-1
2023,Sistemas,23170069,H,2,5,0,87.60,36,2024-0
2023,Sistemas,23170069,H,3,6,2,67.50,32,2024-1
2023,Sistemas,23170070,H,1,6,0,85.50,39,2023-1
2023,Sistemas,23170071,M,1,6,0,86.17,39,2023-1
2023,Sistemas,23170071,M,2,3,1,69.25,37,2024-0
2023,Sistemas,23170071,M,3,5,1,73.67,33,2024-1
2023,Sistemas,23170072,H,1,6,0,89.00,39,2023-1
2023,Sistemas,23170072,H,2,3,2,55.20,38,2024-0
2023,Sistemas,23170072,H,3,2,2,41.25,38,2024-1
2023,Sistemas,23170073,H,1,6,2,66.12,41,2023-1
2023,Sistemas,23170073,H,2,1,0,77.00,40,2024-0
2023,Sistemas,23170073,H,3,5,0,86.00,35,2024-1
2023,Sistemas,23170074,M,1,6,2,63.50,41,2023-1
2023,Sistemas,23170074,M,2,4,2,60.33,39,2024-0
2023,Sistemas,23170074,M,3,3,1,64.50,37,2024-1
2023,Sistemas,23170075,H,1,6,0,85.50,39,2023-1
2023,Sistemas,23170075,H,2,5,0,83.60,34,2024-0
2023,Sistemas,23170075,H,3,5,1,70.67,30,2024-1
2023,Sistemas,23170076,H,1,6,0,87.00,39,2023-1
2023,Sistemas,23170076,H,2,6,0,90.00,33,2024-0
2023,Sistemas,23170076,H,3,6,0,85.83,27,2024-1
2023,Sistemas,23170077,H,1,6,1,74.14,40,2023-1
2023,Sistemas,23170078,H,1,6,0,83.83,39,2023-1
2023,Sistemas,23170078,H,2,6,0,87.50,33,2024-0
2023,Sistemas,23170078,H,3,1,1,41.00,33,2024-1
2023,Sistemas,23170079,H,1,6,0,86.50,39,2023-1
2023,Sistemas,23170079,H,2,4,0,83.75,35,2024-0
2023,Sistemas,23170079,H,3,5,2,66.71,32,2024-1
2023,Sistemas,23170080,M,1,6,2,63.00,41,2023-1
2023,Sistemas,23170080,M,2,5,0,89.40,36,2024-0
2023,Sistemas,23170080,M,3,5,0,86.60,31,2024-1
2023,Sistemas,23170081,H,1,6,0,85.50,39,2023-1
2023,Sistemas,23170082,H,1,6,0,92.17,39,2023-1
2023,Sistemas,23170082,H,2,5,0,85.60,34,2024-0
2023,Sistemas,23170082,H,3,3,3,43.33,34,2024-1
2023,Sistemas,23170083,M,1,6,2,64.75,41,2023-1
2023,Sistemas,23170083,M,3,6,0,89.00,35,2024-1
2023,Sistemas,23170084,M,1,6,0,86.67,39,2023-1
2023,Sistemas,23170084,M,2,5,0,89.40,34,2024-0
2023,Sistemas,23170085,H,1,6,0,87.83,39,2023-1
2023,Sistemas,23170085,H,2,6,0,88.83,33,2024-0
2023,Sistemas,23170085,H,3,5,0,89.80,28,2024-1
2023,Sistemas,23170086,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170086,H,2,5,1,76.33,35,2024-0
2023,Sistemas,23170086,H,3,6,0,86.67,29,2024-1
2023,Sistemas,23170087,M,1,6,3,58.67,42,2023-1
2023,Sistemas,23170087,M,2,3,0,87.33,39,2024-0
2023,Sistemas,23170088,H,1,6,0,85.67,39,2023-1
2023,Sistemas,23170088,H,2,4,2,57.83,37,2024-0
2023,Sistemas,23170088,H,3,5,1,75.33,33,2024-1
2023,Sistemas,23170089,H,1,6,2,66.38,41,2023-1
2023,Sistemas,23170089,H,2,4,0,87.25,37,2024-0
2023,Sistemas,23170089,H,3,6,0,90.17,31,2024-1
2023,Sistemas,23170090,H,1,6,0,86.50,39,2023-1
2023,Sistemas,23170090,H,2,2,1,62.00,38,2024-0
2023,Sistemas,23170090,H,3,7,3,60.80,34,2024-1
2023,Sistemas,23170091,M,1,6,0,87.83,39,2023-1
2023,Sistemas,23170091,M,2,4,0,89.75,35,2024-0
2023,Sistemas,23170091,M,3,4,1,68.20,32,2024-1
2023,Sistemas,23170092,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170092,H,2,5,2,65.71,36,2024-0
2023,Sistemas,23170092,H,3,5,2,63.14,33,2024-1
2023,Sistemas,23170093,M,1,6,0,90.00,39,2023-1
2023,Sistemas,23170093,M,2,6,1,80.86,34,2024-0
2023,Sistemas,23170093,M,3,5,0,87.20,29,2024-1
2023,Sistemas,23170094,H,1,6,0,89.00,39,2023-1
2023,Sistemas,23170094,H,2,5,1,75.17,35,2024-0
2023,Sistemas,23170095,H,1,6,0,88.50,39,2023-1
2023,Sistemas,23170095,H,2,5,0,89.60,34,2024-0
2023,Sistemas,23170095,H,3,8,0,86.75,26,2024-1
2023,Sistemas,23170096,M,1,6,0,89.83,39,2023-1
2023,Sistemas,23170096,M,2,5,0,85.00,34,2024-0
2023,Sistemas,23170096,M,3,6,0,83.33,28,2024-1
2023,Sistemas,23170097,H,1,6,0,88.83,39,2023-1
2023,Sistemas,23170097,H,2,3,0,86.67,36,2024-0
2023,Sistemas,23170097,H,3,6,1,73.71,31,2024-1
2023,Sistemas,23170098,H,1,6,1,72.29,40,2023-1
2023,Sistemas,23170098,H,3,5,0,91.00,35,2024-1
2023,Sistemas,23170099,H,1,6,0,88.00,39,2023-1
2023,Sistemas,23170099,H,2,4,0,79.00,35,2024-0
2023,Sistemas,23170099,H,3,5,2,62.14,32,2024-1
2023,Sistemas,23170100,H,1,6,2,66.25,41,2023-1
2023,Sistemas,23170100,H,2,5,3,52.12,39,2024-0
2023,Sistemas,23170100,H,3,7,0,85.71,32,2024-1
2023,Sistemas,23170101,H,1,6,0,88.17,39,2023-1
2023,Sistemas,23170101,H,2,7,2,68.22,34,2024-0
2023,Sistemas,23170101,H,3,3,0,91.67,31,2024-1
2023,Sistemas,23170102,H,1,6,0,86.83,39,2023-1
2023,Sistemas,23170102,H,2,1,0,97.00,38,2024-0
2023,Sistemas,23170103,H,1,6,1,76.57,40,2023-1
2023,Sistemas,23170103,H,2,6,2,67.88,36,2024-0
2023,Sistemas,23170103,H,3,4,1,71.60,33,2024-1
2023,Sistemas,23170104,H,1,6,0,92.33,39,2023-1
2023,Sistemas,23170105,H,1,6,0,88.33,39,2023-1
2023,Sistemas,23170105,H,2,2,0,82.50,37,2024-0
2023,Sistemas,23170105,H,3,6,1,77.29,32,2024-1
2023,Sistemas,23170106,H,1,6,0,89.33,39,2023-1
2023,Sistemas,23170106,H,2,6,0,89.00,33,2024-0
2023,Sistemas,23170106,H,3,5,1,71.00,29,2024-1
2023,Sistemas,23170107,H,1,6,0,91.67,39,2023-1
2023,Sistemas,23170107,H,2,5,0,80.20,34,2024-0
2023,Sistemas,23170107,H,3,4,1,69.00,31,2024-1
2023,Sistemas,23170108,M,1,6,1,77.71,40,2023-1
2023,Sistemas,23170108,M,2,6,1,72.57,35,2024-0
2023,Sistemas,23170108,M,3,5,1,75.00,31,2024-1
2023,Sistemas,23170109,M,1,6,0,86.17,39,2023-1
2023,Sistemas,23170109,M,2,5,0,89.80,34,2024-0
2023,Sistemas,23170109,M,3,5,3,53.25,32,2024-1
2023,Sistemas,23170110,H,1,6,0,84.00,39,2023-1
2023,Sistemas,23170110,H,2,7,0,89.86,32,2024-0
2023,Sistemas,23170110,H,3,5,0,85.40,27,2024-1
2023,Sistemas,23170111,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170111,H,2,6,1,76.57,34,2024-0
2023,Sistemas,23170111,H,3,5,0,89.80,29,2024-1
2023,Sistemas,23170112,H,1,6,1,76.71,40,2023-1
2023,Sistemas,23170112,H,2,5,0,84.60,35,2024-0
2023,Sistemas,23170112,H,3,5,0,87.80,30,2024-1
2023,Sistemas,23170113,H,1,6,1,77.00,40,2023-1
2023,Sistemas,23170113,H,2,5,0,85.00,35,2024-0
2023,Sistemas,23170113,H,3,7,2,68.33,30,2024-1
2023,Sistemas,23170114,H,1,6,1,72.57,40,2023-1
2023,Sistemas,23170114,H,2,7,1,77.88,34,2024-0
2023,Sistemas,23170114,H,3,5,0,86.20,29,2024-1
2023,Sistemas,23170115,H,1,6,2,67.50,41,2023-1
2023,Sistemas,23170115,H,2,5,1,79.00,37,2024-0
2023,Sistemas,23170116,H,1,6,3,59.00,42,2023-1
2023,Sistemas,23170116,H,2,6,0,89.33,36,2024-0
2023,Sistemas,23170116,H,3,5,2,61.14,33,2024-1
2023,Sistemas,23170117,H,1,6,0,87.83,39,2023-1
2023,Sistemas,23170117,H,2,5,2,64.14,36,2024-0
2023,Sistemas,23170117,H,3,3,2,53.80,35,2024-1
2023,Sistemas,23170118,H,1,6,0,87.17,39,2023-1
2023,Sistemas,23170119,H,1,6,1,76.00,40,2023-1
2023,Sistemas,23170119,H,2,6,0,88.00,34,2024-0
2023,Sistemas,23170119,H,3,1,2,28.67,35,2024-1
2023,Sistemas,23170120,H,1,6,0,89.67,39,2023-1
2023,Sistemas,23170121,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170122,H,1,6,2,62.00,41,2023-1
2023,Sistemas,23170122,H,2,3,0,90.00,38,2024-0
2023,Sistemas,23170122,H,3,3,0,85.67,35,2024-1
2023,Sistemas,23170123,H,1,6,1,73.71,40,2023-1
2023,Sistemas,23170123,H,2,6,0,85.17,34,2024-0
2023,Sistemas,23170123,H,3,6,3,60.56,31,2024-1
2023,Sistemas,23170124,H,1,6,0,85.67,39,2023-1
2023,Sistemas,23170124,H,2,6,0,88.83,33,2024-0
2023,Sistemas,23170125,M,1,6,0,84.33,39,2023-1
2023,Sistemas,23170125,M,2,6,0,92.33,33,2024-0
2023,Sistemas,23170125,M,3,6,0,87.50,27,2024-1
2023,Sistemas,23170126,M,1,6,0,87.83,39,2023-1
2023,Sistemas,23170126,M,2,3,2,55.20,38,2024-0
2023,Sistemas,23170126,M,3,6,2,66.62,34,2024-1
2023,Sistemas,23170127,H,1,6,0,87.33,39,2023-1
2023,Sistemas,23170128,M,1,6,2,71.00,41,2023-1
2023,Sistemas,23170128,M,2,3,2,48.60,40,2024-0
2023,Sistemas,23170128,M,3,3,0,86.00,37,2024-1
2023,Sistemas,23170129,H,1,6,1,78.86,40,2023-1
2023,Sistemas,23170130,H,1,6,0,91.00,39,2023-1
2023,Sistemas,23170130,H,2,7,2,67.33,34,2024-0
2023,Sistemas,23170130,H,3,6,0,90.67,28,2024-1
2023,Sistemas,23170131,H,1,6,0,85.83,39,2023-1
2023,Sistemas,23170131,H,2,5,2,63.57,36,2024-0
2023,Sistemas,23170131,H,3,5,0,86.20,31,2024-1
2023,Sistemas,23170132,H,1,6,2,69.50,41,2023-1
2023,Sistemas,23170132,H,2,5,2,63.86,38,2024-0
2023,Sistemas,23170132,H,3,5,0,88.80,33,2024-1
2023,Sistemas,23170133,H,1,6,2,66.75,41,2023-1
2023,Sistemas,23170134,H,1,6,0,86.83,39,2023-1
2023,Sistemas,23170134,H,2,4,0,82.75,35,2024-0
2023,Sistemas,23170134,H,3,5,0,89.20,30,2024-1
2023,Sistemas,23170135,H,1,6,0,83.67,39,2023-1
2023,Sistemas,23170135,H,2,5,2,64.14,36,2024-0
2023,Sistemas,23170135,H,3,5,0,87.20,31,2024-1
2023,Sistemas,23170136,H,1,6,0,90.17,39,2023-1
2023,Sistemas,23170136,H,2,4,0,89.75,35,2024-0
2023,Sistemas,23170136,H,3,2,1,62.00,34,2024-1
2023,Sistemas,23170137,M,1,6,0,85.67,39,2023-1
2023,Sistemas,23170137,M,2,5,0,89.80,34,2024-0
2023,Sistemas,23170137,M,3,3,2,53.20,33,2024-1
2023,Sistemas,23170138,M,1,6,0,89.33,39,2023-1
2023,Sistemas,23170138,M,2,1,3,21.25,41,2024-0
2023,Sistemas,23170138,M,3,2,0,94.50,39,2024-1
2023,Sistemas,23170139,H,1,6,0,86.00,39,2023-1
2023,Sistemas,23170139,H,2,3,3,44.17,39,2024-0
2023,Sistemas,23170139,H,3,5,1,73.00,35,2024-1
2023,Sistemas,23170140,H,1,6,0,91.67,39,2023-1
2023,Sistemas,23170141,H,1,6,0,90.83,39,2023-1
2023,Sistemas,23170141,H,2,5,0,91.00,34,2024-0
2023,Sistemas,23170141,H,3,5,0,86.40,29,2024-1
2023,Sistemas,23170142,M,1,6,2,64.62,41,2023-1
2023,Sistemas,23170142,M,2,5,0,88.60,36,2024-0
2023,Sistemas,23170142,M,3,3,3,45.50,36,2024-1
2023,Sistemas,23170143,H,1,6,0,88.33,39,2023-1
2023,Sistemas,23170143,H,2,5,0,92.00,34,2024-0
2023,Sistemas,23170143,H,3,6,0,89.67,28,2024-1
2023,Sistemas,23170144,H,1,6,0,87.33,39,2023-1
2023,Sistemas,23170144,H,2,5,0,82.80,34,2024-0
2023,Sistemas,23170144,H,3,5,0,86.40,29,2024-1
2023,Sistemas,23170145,H,1,6,2,66.62,41,2023-1
2023,Sistemas,23170145,H,2,5,0,86.00,36,2024-0
2023,Sistemas,23170145,H,3,2,0,81.50,34,2024-1
2023,Sistemas,23170146,M,1,6,0,87.67,39,2023-1
2023,Sistemas,23170146,M,2,8,0,86.50,31,2024-0
2023,Sistemas,23170146,M,3,6,1,75.43,26,2024-1
2023,Sistemas,23170147,H,1,6,0,89.67,39,2023-1
2023,Sistemas,23170147,H,2,5,0,92.60,34,2024-0
2023,Sistemas,23170147,H,3,3,1,63.00,32,2024-1
2023,Sistemas,23170148,H,1,6,1,76.29,40,2023-1
2023,Sistemas,23170148,H,2,5,1,69.00,36,2024-0
2023,Sistemas,23170148,H,3,6,0,89.00,30,2024-1
2023,Sistemas,23170149,H,1,6,0,85.00,39,2023-1
2023,Sistemas,23170149,H,2,4,0,87.50,35,2024-0
2023,Sistemas,23170149,H,3,7,0,85.71,28,2024-1
2023,Sistemas,23170150,H,1,6,0,86.67,39,2023-1
2023,Sistemas,23170150,H,2,3,0,91.00,36,2024-0
2023,Sistemas,23170150,H,3,6,0,86.17,30,2024-1
2023,Sistemas,23170151,M,1,6,0,85.17,39,2023-1
2023,Sistemas,23170151,M,2,5,0,92.00,34,2024-0
2023,Sistemas,23170151,M,3,5,2,61.00,31,2024-1
2023,Sistemas,23170152,M,1,6,0,88.17,39,2023-1
2023,Sistemas,23170152,M,2,5,2,60.29,36,2024-0
2023,Sistemas,23170152,M,3,5,1,73.67,32,2024-1
2023,Sistemas,23170153,H,1,6,1,75.14,40,2023-1
2023,Sistemas,23170153,H,2,5,2,62.43,37,2024-0
2023,Sistemas,23170153,H,3,5,1,71.83,33,2024-1
2023,Sistemas,23170154,H,1,6,1,74.43,40,2023-1
2023,Sistemas,23170154,H,2,2,1,59.33,39,2024-0
2023,Sistemas,23170154,H,3,2,1,60.67,38,2024-1
2023,Sistemas,23170155,M,1,6,2,65.00,41,2023-1
2023,Sistemas,23170155,M,2,5,3,55.38,39,2024-0
2023,Sistemas,23170155,M,3,7,1,71.88,33,2024-1
2023,Sistemas,23170156,H,1,6,0,91.33,39,2023-1
2023,Sistemas,23170156,H,2,5,1,75.00,35,2024-0
2023,Sistemas,23170156,H,3,5,0,86.20,30,2024-1
2023,Sistemas,23170157,H,1,6,2,65.50,41,2023-1
2023,Sistemas,23170157,H,2,5,0,83.60,36,2024-0
2023,Sistemas,23170157,H,3,7,2,67.67,31,2024-1
2023,Sistemas,23170158,H,1,6,1,75.00,40,2023-1
2023,Sistemas,23170158,H,2,3,0,89.33,37,2024-0
2023,Sistemas,23170158,H,3,5,1,72.83,33,2024-1
2023,Sistemas,23170159,H,1,6,0,89.33,39,2023-1
2023,Sistemas,23170160,H,1,6,2,63.88,41,2023-1
2023,Sistemas,23170160,H,2,5,0,90.80,36,2024-0
2023,Sistemas,23170160,H,3,5,1,72.17,32,2024-1
2023,Sistemas,23170161,H,1,6,0,85.83,39,2023-1
2023,Sistemas,23170161,H,2,5,0,87.40,34,2024-0
2023,Sistemas,23170161,H,3,5,0,89.00,29,2024-1
2023,Sistemas,23170162,H,1,6,0,82.33,39,2023-1
2023,Sistemas,23170162,H,2,5,0,88.40,34,2024-0
2023,Sistemas,23170162,H,3,6,2,67.25,30,2024-1
2023,Sistemas,23170163,M,1,6,1,75.43,40,2023-1
2023,Sistemas,23170163,M,2,5,0,88.40,35,2024-0
2023,Sistemas,23170163,M,3,3,2,50.20,34,2024-1
2023,Sistemas,23170164,M,1,6,2,66.62,41,2023-1
2023,Sistemas,23170164,M,2,5,3,54.00,39,2024-0
2023,Sistemas,23170164,M,3,2,0,87.00,37,2024-1
2023,Sistemas,23170165,H,1,6,0,84.50,39,2023-1
2023,Sistemas,23170165,H,2,5,0,85.80,34,2024-0
2023,Sistemas,23170165,H,3,6,1,75.14,29,2024-1
2023,Sistemas,23170166,H,1,6,3,61.11,42,2023-1
2023,Sistemas,23170166,H,2,7,0,88.00,35,2024-0
2023,Sistemas,23170166,H,3,7,3,58.00,31,2024-1
2023,Sistemas,23170167,H,1,6,2,65.25,41,2023-1
2023,Sistemas,23170167,H,2,7,0,90.43,34,2024-0
2023,Sistemas,23170167,H,3,2,2,40.25,34,2024-1
2023,Sistemas,23170168,M,1,6,0,88.00,39,2023-1
2023,Sistemas,23170168,M,2,8,1,76.78,32,2024-0
2023,Sistemas,23170168,M,3,5,0,87.00,27,2024-1
2023,Sistemas,23170169,H,1,6,0,87.50,39,2023-1
2023,Sistemas,23170169,H,2,6,1,72.43,34,2024-0
2023,Sistemas,23170169,H,3,7,2,66.22,29,2024-1
2023,Sistemas,23170170,H,1,6,0,87.50,39,2023-1
2023,Sistemas,23170170,H,2,5,0,85.20,34,2024-0
2023,Sistemas,23170170,H,3,5,1,75.33,30,2024-1
2023,Sistemas,23170171,H,1,6,1,76.29,40,2023-1
2023,Sistemas,23170171,H,2,4,0,82.75,36,2024-0
2023,Sistemas,23170171,H,3,5,0,93.00,31,2024-1
2023,Sistemas,23170172,M,1,6,1,73.57,40,2023-1
2023,Sistemas,23170172,M,2,5,2,63.00,37,2024-0
2023,Sistemas,23170172,M,3,6,1,75.57,32,2024-1
2023,Sistemas,23170173,H,1,6,0,86.17,39,2023-1
2023,Sistemas,23170173,H,2,5,0,85.40,34,2024-0
2023,Sistemas,23170173,H,3,1,2,33.67,35,2024-1
2023,Sistemas,23170174,H,1,6,0,87.50,39,2023-1
2023,Sistemas,23170174,H,2,3,1,65.25,37,2024-0
2023,Sistemas,23170174,H,3,5,0,91.40,32,2024-1
2023,Sistemas,23170175,H,1,6,2,66.38,41,2023-1
2023,Sistemas,23170175,H,2,7,2,67.44,36,2024-0
2023,Sistemas,23170175,H,3,6,2,66.12,32,2024-1
2023,Sistemas,23170176,M,1,6,0,91.17,39,2023-1
2023,Sistemas,23170176,M,2,7,0,84.57,32,2024-0
2023,Sistemas,23170177,H,1,6,2,66.75,41,2023-1
2023,Sistemas,23170177,H,2,2,0,92.50,39,2024-0
2023,Sistemas,23170177,H,3,8,1,78.33,32,2024-1
2023,Sistemas,23170178,H,1,6,2,66.00,41,2023-1
2023,Sistemas,23170178,H,2,6,2,67.62,37,2024-0
2023,Sistemas,23170178,H,3,6,1,73.29,32,2024-1
2023,Sistemas,23170179,H,1,6,0,90.17,39,2023-1
2023,Sistemas,23170179,H,2,4,2,54.83,37,2024-0
2023,Sistemas,23170179,H,3,4,0,82.75,33,2024-1
2023,Sistemas,23170180,H,1,6,0,86.33,39,2023-1
2023,Sistemas,23170180,H,2,6,0,87.50,33,2024-0
2023,Sistemas,23170180,H,3,5,0,83.00,28,2024-1
2023,Sistemas,23170181,H,1,6,0,86.00,39,2023-1
2023,Sistemas,23170181,H,2,6,2,64.25,35,2024-0
2023,Sistemas,23170182,H,1,6,0,84.67,39,2023-1
2023,Sistemas,23170182,H,2,2,0,82.00,37,2024-0
2023,Sistemas,23170182,H,3,6,0,89.00,31,2024-1
2023,Sistemas,23170183,H,1,6,0,86.83,39,2023-1
2023,Sistemas,23170183,H,2,6,2,63.00,35,2024-0
2023,Sistemas,23170183,H,3,6,0,86.50,29,2024-1
2023,Sistemas,23170184,H,1,6,2,64.25,41,2023-1
2023,Sistemas,23170184,H,2,3,0,92.33,38,2024-0
2023,Sistemas,23170184,H,3,4,1,77.20,35,2024-1
2023,Sistemas,23170185,H,1,6,0,90.50,39,2023-1
2023,Sistemas,23170185,H,2,6,3,58.22,36,2024-0
2023,Sistemas,23170185,H,3,5,0,85.80,31,2024-1
2023,Sistemas,23170186,M,1,6,1,75.43,40,2023-1
2023,Sistemas,23170186,M,2,6,1,78.57,35,2024-0
2023,Sistemas,23170186,M,3,5,2,63.14,32,2024-1
2023,Sistemas,23170187,H,1,6,0,90.50,39,2023-1
2023,Sistemas,23170187,H,2,4,1,67.40,36,2024-0
2023,Sistemas,23170187,H,3,5,0,86.40,31,2024-1
2023,Sistemas,23170188,M,1,6,2,64.25,41,2023-1
2023,Sistemas,23170188,M,2,6,0,93.67,35,2024-0
2023,Sistemas,23170188,M,3,8,2,71.20,29,2024-1
2023,Sistemas,23170189,H,1,6,0,87.17,39,2023-1
2023,Sistemas,23170189,H,2,5,2,63.00,36,2024-0
2023,Sistemas,23170189,H,3,6,2,64.75,32,2024-1
2023,Sistemas,23170190,M,1,6,0,88.83,39,2023-1
2023,Sistemas,23170190,M,2,5,2,63.00,36,2024-0
2023,Sistemas,23170190,M,3,2,1,59.00,35,2024-1
2023,Sistemas,23170191,H,1,6,1,72.71,40,2023-1
2023,Sistemas,23170191,H,2,5,0,88.00,35,2024-0
2023,Sistemas,23170191,H,3,7,0,87.14,28,2024-1
2023,Sistemas,23170192,H,1,6,0,87.83,39,2023-1
2023,Sistemas,23170193,H,1,6,3,60.89,42,2023-1
2023,Sistemas,23170193,H,2,5,2,61.00,39,2024-0
2023,Sistemas,23170193,H,3,5,0,84.80,34,2024-1
2023,Sistemas,23170194,H,1,6,2,67.38,41,2023-1
2023,Sistemas,23170194,H,2,5,0,85.00,36,2024-0
2023,Sistemas,23170194,H,3,4,0,88.50,32,2024-1
2023,Sistemas,23170195,H,1,6,2,67.00,41,2023-1
2023,Sistemas,23170195,H,2,5,2,63.14,38,2024-0
2023,Sistemas,23170195,H,3,7,0,88.29,31,2024-1
2023,Sistemas,23170196,H,1,6,0,84.00,39,2023-1
2023,Sistemas,23170196,H,2,6,0,89.33,33,2024-0
2023,Sistemas,23170196,H,3,3,0,92.67,30,2024-1
2023,Sistemas,23170197,H,1,6,0,85.17,39,2023-1
2023,Sistemas,23170197,H,2,4,1,70.40,36,2024-0
2023,Sistemas,23170197,H,3,5,0,88.20,31,2024-1
2023,Sistemas,23170198,H,1,6,1,74.14,40,2023-1
2023,Sistemas,23170198,H,2,5,1,74.50,36,2024-0
2023,Sistemas,23170198,H,3,5,0,88.00,31,2024-1
2023,Sistemas,23170199,H,1,6,0,90.00,39,2023-1
2023,Sistemas,23170199,H,2,5,1,72.83,35,2024-0
2023,Sistemas,23170199,H,3,5,0,88.60,30,2024-1
2023,Sistemas,23170200,H,1,6,2,65.50,41,2023-1
2023,Sistemas,23170200,H,2,6,1,74.14,36,2024-0
2023,Sistemas,23170200,H,3,2,3,37.80,37,2024-1
2023,Sistemas,23170201,H,1,6,0,84.83,39,2023-1
2023,Sistemas,23170201,H,2,3,0,89.00,36,2024-0
2023,Sistemas,23170201,H,3,7,2,67.67,31,2024-1
2023,Sistemas,23170202,H,1,6,2,66.25,41,2023-1
2023,Sistemas,23170202,H,2,6,0,87.67,35,2024-0
2023,Sistemas,23170202,H,3,5,0,86.40,30,2024-1
2023,Sistemas,23170203,H,1,6,1,76.14,40,2023-1
2023,Sistemas,23170203,H,2,4,2,56.33,38,2024-0
2023,Sistemas,23170203,H,3,2,2,40.00,38,2024-1
2023,Sistemas,23170204,H,1,6,0,87.50,39,2023-1
2023,Sistemas,23170204,H,2,1,0,81.00,38,2024-0
2023,Sistemas,23170204,H,3,6,0,91.50,32,2024-1
2023,Sistemas,23170205,H,1,6,0,91.00,39,2023-1
2023,Sistemas,23170205,H,2,5,0,86.40,34,2024-0
2023,Sistemas,23170205,H,3,5,1,69.33,30,2024-1
2023,Sistemas,23170206,M,1,6,2,64.88,41,2023-1
2023,Sistemas,23170206,M,2,4,1,70.80,38,2024-0
2023,Sistemas,23170206,M,3,6,3,61.22,35,2024-1
2023,Sistemas,23170207,H,1,6,2,67.00,41,2023-1
2023,Sistemas,23170207,H,2,5,3,53.88,39,2024-0
2023,Sistemas,23170207,H,3,4,1,67.60,36,2024-1
2023,Sistemas,23170208,H,1,6,0,89.00,39,2023-1
2023,Sistemas,23170208,H,2,3,2,55.20,38,2024-0
2023,Sistemas,23170208,H,3,5,0,86.60,33,2024-1
2023,Sistemas,23170209,M,1,6,0,85.67,39,2023-1
2023,Sistemas,23170209,M,2,4,1,70.00,36,2024-0
2023,Sistemas,23170209,M,3,5,0,86.00,31,2024-1
2023,Sistemas,23170210,M,1,6,1,78.86,40,2023-1
2023,Sistemas,23170210,M,2,3,0,87.00,37,2024-0
2023,Sistemas,23170210,M,3,3,2,51.40,36,2024-1
2023,Sistemas,23170211,H,1,6,0,90.00,39,2023-1
2023,Sistemas,23170212,H,1,6,0,85.83,39,2023-1
2023,Sistemas,23170212,H,2,5,2,63.86,36,2024-0
2023,Sistemas,23170213,H,1,6,0,87.00,39,2023-1
2023,Sistemas,23170213,H,2,6,1,75.43,34,2024-0
2023,Sistemas,23170213,H,3,7,0,87.86,27,2024-1
2023,Sistemas,23170214,H,1,6,2,66.88,41,2023-1
2023,Sistemas,23170214,H,2,3,0,92.00,38,2024-0
2023,Sistemas,23170214,H,3,5,0,87.80,33,2024-1
2023,Sistemas,23170215,H,1,6,2,65.88,41,2023-1
2023,Sistemas,23170215,H,2,6,0,88.17,35,2024-0
2023,Sistemas,23170215,H,3,3,0,87.33,32,2024-1
2023,Sistemas,23170216,M,1,6,0,89.33,39,2023-1
2023,Sistemas,23170216,M,2,5,0,84.60,34,2024-0
2023,Sistemas,23170216,M,3,6,0,88.50,28,2024-1
2023,Sistemas,23170217,M,1,6,0,88.67,39,2023-1
2023,Sistemas,23170217,M,2,5,0,91.00,34,2024-0
2023,Sistemas,23170217,M,3,5,1,73.00,30,2024-1
2023,Sistemas,23170218,H,1,6,0,92.17,39,2023-1
2023,Sistemas,23170218,H,2,8,2,69.40,33,2024-0
2023,Sistemas,23170218,H,3,7,2,68.11,28,2024-1
2023,Sistemas,23170219,H,1,6,2,66.62,41,2023-1
2023,Sistemas,23170219,H,2,7,1,76.88,35,2024-0
2023,Sistemas,23170219,H,3,5,0,87.20,30,2024-1
2023,Sistemas,23170220,H,1,6,1,76.57,40,2023-1
2023,Sistemas,23170220,H,2,5,0,87.20,35,2024-0
2023,Sistemas,23170220,H,3,5,0,86.00,30,2024-1
2023,Sistemas,23170221,M,1,6,0,89.50,39,2023-1
2023,Sistemas,23170221,M,2,5,0,87.00,34,2024-0
2023,Sistemas,23170221,M,3,5,0,84.00,29,2024-1
2023,Sistemas,23170222,H,1,6,0,88.50,39,2023-1
2023,Sistemas,23170222,H,2,2,0,84.00,37,2024-0
2023,Sistemas,23170223,H,1,6,0,86.50,39,2023-1
2023,Sistemas,23170223,H,2,3,1,67.00,37,2024-0
2023,Sistemas,23170223,H,3,6,0,85.33,31,2024-1
2023,Sistemas,23170224,M,1,6,2,61.38,41,2023-1
2023,Sistemas,23170224,M,2,5,1,74.33,37,2024-0
2023,Sistemas,23170224,M,3,5,1,71.17,33,2024-1
2023,Sistemas,23170225,H,1,6,2,66.00,41,2023-1
2023,Sistemas,23170225,H,2,5,0,84.40,36,2024-0
2023,Sistemas,23170225,H,3,6,0,90.17,30,2024-1
2023,Sistemas,23170226,H,1,6,0,89.50,39,2023-1
